CountryName,CountryID,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011,g1960,g1961,g1962,g1963,g1964,g1965,g1966,g1967,g1968,g1969,g1970,g1971,g1972,g1973,g1974,g1975,g1976,g1977,g1978,g1979,g1980,g1981,g1982,g1983,g1984,g1985,g1986,g1987,g1988,g1989,g1990,g1991,g1992,g1993,g1994,g1995,g1996,g1997,g1998,g1999,g2000,g2001,g2002,g2003,g2004,g2005,g2006,g2007,g2008,g2009,g2010,g2011,g2012,g2013,g2014
Serbia,688,44,21,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53765.554,52251.083,51880.716,46127.193,45877.837,49185.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058387624,6.300834457,6.292016689,6.799114997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750000000,20948677840,24147996550,18284194680,18409364147,6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39460357731,46466728667,40742313861,45519650911,43866423167
Sao Tome and Principe,678,1,7,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.337,44.004,47.671,55.005,51.338,55.005,51.338,51.338,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,0.171208466,0.170428667,0.170746093,0.114270579,0.171331122,0.169776379,0.16653799,0.162079736,0.209423187,0.203045404,0.197546161,0.144770954,0.14188248,0.185609799,0.227283997,0.221954556,0.3455807,0.335513976,0.366313336,0.35620386,0.424810169,0.45389749,0.483028006,0.548486813,0.503951075,0.531156754,0.48724422,0.478613514,0.436275945,0.428030133,0.419731455,0.411311475,0.402810403,0.394467476,0.386569682,0.379262336,0.372586873,0.366389978,0.360368601,0.354162642,0.347547461,0.366692142,0.41004997,0.45099312,0.489808458,0.502833897,0.538631022,0.526920482,0.515547541,0.548308572,0.579406601,0.587909256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72230284.44,80531992.12,96343906.43,105360801.9,126194166.2,134441116.9,145827429.6,189595284.4,192558289.7,195176113.4,239986643.5,265592759.8,305632896.6,337413478.2
Suriname,740,4,-56,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,432.706,429.039,495.045,531.715,605.055,795.739,1096.433,1334.788,1452.132,1521.805,1609.813,1716.156,1745.492,2108.525,1602.479,2020.517,1998.515,1899.506,2394.551,2295.542,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1811.498,2101.191,2112.192,2156.196,2163.53,2181.865,2130.527,2141.528,2163.53,2152.529,2126.86,2273.54,2258.872,2247.871,2299.209,2387.217,2449.556,2453.223,2453.223,2475.225,2394.551,1910.507,1.492233733,1.438810825,1.616051317,1.69050647,1.873264292,2.398256173,3.214054764,3.805471055,4.036671439,4.148359661,4.335986403,4.605658863,4.700800931,5.724367571,4.389102831,5.571519174,5.530414979,5.261017081,6.624608881,6.338877276,6.539965323,5.591708436,5.148002846,3.764969527,4.229492589,4.30402537,4.669193815,4.584752915,4.791372231,4.637213127,4.436944616,5.050114404,4.986618568,5.003924335,4.936410514,4.893939394,4.696380273,4.639670342,4.612008322,4.525570971,4.424036559,4.695359451,4.645294496,4.609684173,4.69886085,4.852076935,4.939088986,4.897112104,4.84197988,4.829500002,4.621427372,3.649913361,93850000,98400000,103500000,110000000,120850000,138650000,171100000,198450000,220600000,233450000,247150000,270650000,287600000,305300000,368600000,465000000,505500000,641000000,735500000,783000000,794900000,889050000,915150000,883600000,864150000,873250000,891000000,979850000,1160900000,542520000,388300000,448300000,404600000,428794117.7,605492537.3,693970588.2,860630922.7,929607500,945000000,885444186.1,892164393.9,763465550.5,1078402128,1271196078,1484092538,1793776693,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5130909091,5210303030
Slovak Republic,703,48.6667,19.5,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34374.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.367545917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694544693,14213045494,15431288006,16452201101,20079363626,25733043137,27821913815,27660149541,29828899206,30415095887,29114875622,30703017450,35083608131,46731767494,57240535138,62493023256,70388970016,86072414454,1.00077E+11,88661440678,89254492715,97919816514,93049721684,98033841689,1.00249E+11
Slovenia,705,46,15,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12478.801,13164.53,13340.546,14403.976,14954.026,15859.775,15192.381,15276.722,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16244.81,16244.81,17245.901,15394.066,15427.069,15405.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.532016271,7.547335376,7.530604813,7.504259702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21273048928,21480028329,20749144658,22125432776,22689993408,20342197589,20875389931,23563581047,29697443017,34470229198,36346971770,39587730523,48114686559,55589849128,50244790220,48016463576,51287600778,46239992125,47675804618,49491440620
Sweden,752,62,15,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,49222.141,48851.774,51326.999,55371.7,60432.16,62628.693,72591.932,69001.939,77685.395,86467.86,92379.064,84590.356,84781.04,87366.275,79889.262,80824.347,88308.694,85804.133,79533.563,84927.72,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55533.048,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149,51106.979,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49104.797,43743.643,52573.779,52144.74,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.606000495,5.518421481,14842870293,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,37555366021,40980345656,48263914959,58567384059,65082581295,81716751698,88102107647,93136775103,1.0297E+11,1.21647E+11,1.40089E+11,1.27858E+11,1.12768E+11,1.03534E+11,1.07662E+11,1.12514E+11,1.48376E+11,1.80429E+11,2.04068E+11,2.14875E+11,2.58154E+11,2.70363E+11,2.80312E+11,2.09951E+11,2.2608E+11,2.64052E+11,2.88104E+11,2.64478E+11,2.668E+11,2.70848E+11,2.59802E+11,2.39917E+11,2.63926E+11,3.31109E+11,3.81705E+11,3.89042E+11,4.20032E+11,4.87816E+11,5.13966E+11,4.29657E+11,4.88379E+11,5.63113E+11,5.43881E+11,5.78742E+11,5.7109E+11
Swaziland,748,-26.5,31.5,SWZ,CO2 emissions (kt),EN.ATM.CO2E.KT,33.003,3.667,,,11.001,80.674,201.685,227.354,278.692,304.361,366.7,399.703,381.368,370.367,311.695,337.364,333.697,341.031,440.04,447.374,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,425.372,326.363,264.024,132.012,484.044,454.708,341.031,1202.776,1213.777,1239.446,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1096.433,1045.095,1037.761,1048.762,0.094501379,0.010256711,,,0.028755146,0.205980202,0.50258538,0.552530147,0.659991569,0.701763164,0.822484995,0.871349874,0.807406576,0.761044763,0.621406471,0.652415394,0.625763224,0.619904205,0.775318909,0.764304202,0.771842625,0.702338914,0.682544151,0.412087545,0.49054837,0.623734925,0.623817689,0.568625662,0.544547326,0.523362681,0.49305459,0.367837403,0.290792304,0.142527078,0.512637375,0.471968845,0.346398092,1.194699829,1.179920365,1.182507101,1.116942038,1.064515499,1.040264463,0.957239724,0.941222626,0.922856455,0.908384338,0.937064096,0.950321127,0.890557455,0.869767204,0.864988313,35076845.98,43026042.81,45927961.65,54129438.37,64980554.03,70279971.92,76859969.29,74759970.13,79799968.11,105419957.9,112139955.2,136462080.9,146740389.9,221915096.2,264320939.6,288299883.9,272549999.8,304059999.7,340629999.7,412094078.2,542007473.1,571514416.3,537568142.1,555336145.9,494483241.4,361012319.1,449140384,584125996.6,692026606.9,696921409.5,1114694112,1156141998,1284766234,1357206996,1419293455,1698982438,1602760100,1716699913,1576904292,1547884442,1524496383,1349339652,1224226095,1854032546,2420645241,2584089444,2947943587,3053808159,3019779209,3144671159,3527776867,4963056472,4912817412,4562432045,4412891830
Seychelles,690,-4.5833,55.6667,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.671,55.005,58.672,80.674,84.341,77.007,121.011,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,113.677,143.013,165.015,161.348,187.017,187.017,194.351,407.037,432.706,506.046,557.384,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,740.734,689.396,597.721,,,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.601860126,0.784832703,0.832186998,0.940803202,0.98442953,1.328973379,1.366023129,1.228044716,1.902868195,1.480465839,1.520221717,1.282167832,1.491840825,1.479910914,2.230667656,2.431088587,2.950681765,2.87616198,3.382256298,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.483493573,2.54329534,5.264385209,5.487989245,6.293321726,6.87017293,7.812504618,6.440250896,6.643115942,8.934145455,8.315995175,8.669030733,7.546775958,7.970272322,8.485119934,7.679581152,6.835706362,12012025.25,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267039.8,283828769,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.6,1016418229,1033629538,967216406.6,847427372.7,969970292.9,1065818956,1134239543,1411035754,1422608276
Syrian Arab Republic,760,35,38,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,3223.293,3065.612,3204.958,3611.995,4367.397,3678.001,4917.447,4609.419,5962.542,7242.325,6659.272,8885.141,7766.706,7895.051,9666.212,11184.35,13758.584,14664.333,15221.717,22548.383,20802.891,26637.088,24488.226,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,37451.071,43193.593,44436.706,47117.283,48532.745,43996.666,44249.689,40967.724,50281.904,52379.428,51048.307,48785.768,39068.218,54286.268,51110.646,50633.936,53589.538,66468.042,67542.473,61953.965,61576.264,57670.909,0.701817876,0.646399567,0.654416563,0.714139971,0.835932809,0.681321623,0.881376155,0.79920877,0.999881608,1.174380361,1.043969071,1.346362817,1.137351483,1.117254659,1.322022489,1.478629032,1.758822695,1.813064375,1.82005109,2.60617582,2.322747728,2.871222687,2.547270265,2.807081998,3.208518556,2.779664478,2.844900849,3.184792891,3.149560234,2.859290244,3.007746352,3.369871672,3.369943563,3.474817624,3.481289575,3.069828541,3.00278647,2.703790044,3.229658913,3.279365006,3.121447409,2.92228095,2.298465641,3.137147741,2.892196561,2.792388308,2.861435589,3.421673064,3.360814123,3.012318451,2.971741072,2.736990943,857704431.7,945244992.2,1110565864,1200447429,1339494290,1472036551,1342287557,1580229795,1753746370,2245011572,2140383696,2589851693,3059682162,3239488105,5159557176,6826980767,7633528921,7696011360,9275203106,9929682184,13062421025,15518199247,16298905397,17589184557,17503082982,16403544511,13293209270,11356215713,10577042355,9853396226,12308624284,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,
Turks and Caicos Islands,796,21.75,-71.5833,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.001,11.001,11.001,14.668,14.668,14.668,14.668,99.009,102.676,102.676,121.011,143.013,165.015,179.683,179.683,190.684,190.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717425329,0.688983529,0.665638047,0.857076078,0.821000784,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.762099309,6.094874665,5.940523027,6.152486045,6.010149084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,148,15,19,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,55.005,51.338,84.341,91.675,99.009,106.343,84.341,117.344,124.678,161.348,124.678,150.347,121.011,161.348,150.347,183.35,183.35,198.018,194.351,201.685,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,146.68,69.673,88.008,99.009,102.676,102.676,106.343,113.677,113.677,121.011,176.016,172.349,168.682,381.368,377.701,399.703,407.037,462.042,509.713,491.378,517.047,539.049,0.018319148,0.016769326,0.027011966,0.028785393,0.030484962,0.032118858,0.025000571,0.034149083,0.035614369,0.045198329,0.034206048,0.040335817,0.031708993,0.041278891,0.037581949,0.044841371,0.043936478,0.046540236,0.044818627,0.045615147,0.046316972,0.045330868,0.043543007,0.042515458,0.043662797,0.03528281,0.035661969,0.036607124,0.011817325,0.017797043,0.024618909,0.011326709,0.013859148,0.015100597,0.015159372,0.014664577,0.014684167,0.015168779,0.014648802,0.015046042,0.021096635,0.019893465,0.018738068,0.040772689,0.038896151,0.039700606,0.039049501,0.042863011,0.045756274,0.042689415,0.043462549,0.043830424,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961.1,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1385058162,1709347793,1987622279,2736666516,4414929220,6646663021,7422102520,8638711757,10351933632,9253484290,10657705072,12156380062,12368070169,12949853281,13922224561
Togo,768,8,1.1667,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,66.006,91.675,88.008,106.343,132.012,132.012,179.683,198.018,194.351,242.022,275.025,315.362,399.703,403.37,377.701,311.695,322.696,462.042,355.699,1382.459,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1356.79,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1411.795,1730.824,1683.153,1719.823,2097.524,0.04176239,0.057385536,0.054569873,0.065170616,0.079426162,0.077261809,0.101285266,0.106722646,0.099883286,0.118935048,0.130003437,0.144286786,0.177837447,0.17512357,0.160272135,0.129310094,0.13094,0.183454394,0.138056828,0.523094998,0.264158322,0.222987613,0.251582424,0.180540237,0.193838595,0.169090331,0.210418297,0.220709013,0.221280747,0.226928849,0.204317098,0.216990176,0.209839683,0.21203813,0.19910809,0.222538831,0.241242257,0.218890638,0.252140513,0.323627088,0.278331027,0.232198805,0.239597746,0.276938269,0.257366421,0.239943071,0.213027516,0.239676702,0.285947797,0.270613774,0.269107041,0.319443622,121128072.4,126396468.9,132237468.3,143255813.3,166104078.4,187300310.2,216136231.8,231706439.9,241956916.8,267732472.8,253976592.1,286537570.1,335677600.3,406479937.1,560437817.9,617321668.4,619375149,777435063,824263986.8,891775721.1,1136409054,962347169,821652037,765746518.2,718149015.8,762359786,1060911724,1249099286,1378847400,1352949665,1628427587,1602299863,1692959110,1233496846,982624324.5,1309382885,1465448290,1498950899,1587345951,1576094566,1294250233,1332328999,1474630207,1673690430,1937074572,2115154262,2202809251,2523462557,3163416242,3163000529,3172945645,3756023160,3915776459,4338575824,4518443477
Thailand,764,15,100,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,3714.671,4147.377,5034.791,5570.173,7480.68,7451.344,9479.195,12167.106,17099.221,14561.657,15375.731,19248.083,21836.985,24455.223,24246.204,24407.552,28778.616,32159.59,35067.521,36736.006,40135.315,38048.792,37909.446,42452.859,45973.179,48672.091,49702.518,56944.843,67003.424,78891.838,95833.378,105235.566,115187.804,130735.884,145469.89,167585.567,186965.662,193096.886,171065.55,182810.951,188355.455,202132.374,215975.299,232198.107,252344.605,256169.286,264181.681,265061.761,264753.733,279403.398,298141.768,303370.91,0.135585899,0.146943964,0.173129693,0.185876631,0.242239551,0.234151126,0.289095946,0.360202673,0.49148481,0.406445895,0.416856903,0.506996471,0.559033986,0.60886946,0.58765087,0.576534275,0.66330279,0.724054056,0.772013732,0.791514277,0.846998833,0.787158397,0.769491254,0.845959176,0.89957509,0.935255919,0.93773426,1.054934555,1.219717469,1.413508129,1.693683193,1.838947637,1.994194341,2.244867961,2.477231531,2.827680548,3.122393535,3.189315169,2.792862527,2.949802786,3.004394232,3.187444917,3.367423073,3.582350264,3.858213428,3.889368866,3.992198458,3.994687144,3.984059667,4.198511915,4.470426149,4.534491734,2760750921,3034037872,3308912930,3540403470,3889130442,4388937645,5279230812,5638461437,6081009422,6695336561,7086538431,7375000024,8177872958,10838593717,13702998648,14882770239,16985208712,19779312336,24006567108,27371650353,32353514502,34846038518,36589772337,40042798315,41797647303,38900711298,43096774497,50535445680,61667254411,72250747142,85343189321,98234695722,1.11453E+11,1.2889E+11,1.46683E+11,1.69279E+11,1.83035E+11,1.5018E+11,1.13676E+11,1.26669E+11,1.26392E+11,1.20297E+11,1.34301E+11,1.52281E+11,1.72895E+11,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.81575E+11,3.40924E+11,3.70609E+11,3.97472E+11,4.20167E+11,4.04824E+11
Tajikistan,762,39,71,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220.323,5170.47,2354.214,2449.556,2827.257,2152.529,2497.227,2519.229,2236.87,2291.875,1881.171,2075.522,2563.233,2442.222,2658.575,3289.299,2970.27,2838.258,2834.591,2783.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.307270034,0.920537096,0.412830894,0.423481371,0.482284027,0.362575167,0.415352474,0.413386431,0.36159312,0.364344122,0.293633921,0.317704421,0.38448718,0.358851867,0.382552666,0.463345439,0.409462437,0.382774553,0.373872943,0.35894763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2535545389,1909246641,1646693875,1346074461,1231523105,1043893063,921843115.8,1320126665,1086567368,860550294.3,1080774006,1221113795,1554125543,2076148710,2312344311,2830228903,3719515379,5161298559,4979471964,5642221529,6522755783,7633036366,8506615265,9241627841
Turkmenistan,795,40,60,TKM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28976.634,28444.919,34198.442,34620.147,31363.851,30157.408,26490.408,34759.493,35364.548,39229.566,40149.983,42086.159,43241.264,45507.47,46684.577,56042.761,56834.833,50340.576,57267.539,62217.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.464408949,7.125628865,8.350223855,8.266491006,7.349139933,6.955136208,6.026994787,7.812127944,7.856311088,8.618545082,8.727930825,9.054611238,9.206388246,9.584880616,9.722724787,11.53562168,11.55757176,10.11066086,11.35811103,12.18366658,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368660561,2988678841,3049945191,3232066837,3197224007,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526,41012982456,47931929825
Timor-Leste,626,-8.55,125.5167,TLS,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,161.348,176.016,176.016,179.683,183.35,190.684,183.35,183.35,183.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180309934,0.173598686,0.18284831,0.179754718,0.1803952,0.180962382,0.185016931,0.174891045,0.171932157,0.16364808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,776,-20,-175,TON,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.337,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,0.178587662,0.172591779,0.166040299,0.159434783,0.153309085,0.147936474,0.143266438,0.185558142,0.180872053,0.132735675,0.304243214,0.214394294,0.254803182,0.295096856,0.251138582,0.373561072,0.328665218,0.324887038,0.401379159,0.43702532,0.433698539,0.510112143,0.469711687,0.508355105,0.508013811,0.507391994,0.506346458,0.582686257,0.735878749,0.733840304,0.809305112,1.000398724,0.73016422,0.882856006,0.958161751,0.994295487,0.800704972,1.025723639,0.907888629,1.129489312,0.973891193,0.894081313,1.037078935,1.178081642,1.09761938,1.127099486,1.264395559,1.112636906,1.17696662,1.276514272,1.128882988,0.983561959,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.5,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,194669501.6,188623258.5,167042898.9,181801931.5,208098552.8,236247362.6,258739680.9,287983019.9,299657872,340041546.5,321303416.1,369816107,441232909.2,457244315.2,432893161.2,434380117
Trinidad and Tobago,780,11,-61,TTO,CO2 emissions (kt),EN.ATM.CO2E.KT,2581.568,4602.085,7238.658,1309.119,3795.345,5196.139,4055.702,4638.755,4041.034,3905.355,8998.818,8104.07,8243.416,9398.521,10051.247,9622.208,15925.781,16175.137,15328.06,16725.187,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,16959.875,21048.58,20986.241,16820.529,19853.138,20967.906,21781.98,19229.748,19317.756,22816.074,23894.172,25144.619,27223.808,27902.203,30813.801,29512.016,46431.554,48202.715,46636.906,48331.06,50916.295,49574.173,3.042576086,5.318140742,8.22557013,1.466683323,4.201774216,5.694904424,4.408841377,5.009898285,4.338359103,4.164175142,9.512532823,8.47383423,8.509402916,9.565009556,10.08096569,9.512932939,15.52742491,15.55665122,14.54124763,15.642726,15.60651262,15.65496453,16.44343259,14.31796662,15.1731235,17.72533915,14.68282839,14.65888192,13.16892745,13.3007593,13.87987518,17.11397456,16.95877044,13.51687065,15.87849632,16.70748151,17.30974717,15.25350903,15.30065962,18.03954519,18.84428146,19.76183193,21.30455143,21.72980767,23.87676506,22.75523562,35.63049125,36.8167629,35.45529782,36.56944789,38.33784104,37.14005424,535673245.3,584964613.1,619322801.8,678239320.3,711897510.8,736573148.8,723739847.7,761981451.3,758899950,779200000,821850000,896763407.3,1083392307,1308786064,2042002018,2442667525,2500420785,3138666542,3562333317,4602416442,6235833086,6992083055,8140416343,7763749692,7757083025,7375918224,4794444571,4797777905,4496910569,4323058824,5068000000,5203294118,5318352941,4581301041,4947256494,5329197350,5759604336,5737799319,6043694330,6808966645,8154385854,8824841173,9008273721,11305459802,13280203207,15982284590,18369057237,21642383059,27870226095,19175164825,21037565681,24409841948,24580844843,27257473691,28882663254
Tunisia,788,34,9,TUN,CO2 emissions (kt),EN.ATM.CO2E.KT,1727.157,1767.494,1796.83,1947.177,2757.584,2464.224,2885.929,3087.614,3597.327,3857.684,3744.007,4213.383,4737.764,4829.439,5397.824,5548.171,5848.865,6758.281,7491.681,8771.464,9493.863,9834.894,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068,12464.133,13234.203,13267.206,15489.408,15023.699,16501.5,15940.449,15735.097,16758.19,16945.207,18001.303,18331.333,19922.811,20817.559,20861.563,21246.598,22299.027,22662.06,22992.09,24110.525,24825.59,24785.253,26743.431,25643.331,0.409210934,0.413219709,0.412987372,0.438885211,0.608626004,0.532229806,0.60995309,0.638870928,0.729217813,0.766750589,0.730252974,0.808997391,0.894875928,0.896214474,0.982544075,0.988802531,1.018550977,1.147475938,1.238388743,1.41118106,1.487133929,1.500322874,1.415754792,1.63723944,1.639659356,1.644512167,1.610172285,1.528880767,1.586248073,1.662861143,1.626999657,1.862110553,1.769596697,1.92500175,1.814362999,1.756639352,1.84372724,1.83889212,1.928717924,1.938613247,2.085612248,2.157125878,2.139888911,2.159251001,2.245079437,2.259653006,2.270173481,2.357974494,2.403507634,2.374157343,2.535619365,2.402455639,,,,,,991047619.1,1040952381,1085714286,1214666667,1289904762,1439238095,1685152605,2237570219,2730787476,3545852329,4328933304,4508139372,5109919571,5968474422,7188899277,8743054698,8428513568,8133538743,8350545840,8254573073,8410185740,9017795297,9696739314,10096292842,10101862386,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23142294436,27453084983,31183139301,32273007554,34378437265,38908069299,44856586316,43454935940,44051138745,45876971161,45131250400,46920723826,48612652412
