CountryName,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011
Sudan,15,30,SDN,CO2 emissions (kt),EN.ATM.CO2E.KT,1360.457,1386.126,1485.135,1679.486,1859.169,2427.554,2643.907,3186.623,3105.949,4184.047,4855.108,4983.453,5379.489,5427.16,5683.85,4239.052,3755.008,3806.346,3439.646,3571.658,3747.674,3641.331,3828.348,3909.022,3505.652,4074.037,4250.053,3351.638,4847.774,3758.675,5559.172,5386.823,4756.099,2907.931,4444.404,4602.085,4268.388,5419.826,4697.427,5093.463,5533.503,6369.579,8118.738,9072.158,11382.368,10707.64,11503.379,13113.192,13930.933,15427.069,15779.101,16578.507,0.129783714,0.128810196,0.134379626,0.147903283,0.159284213,0.202254536,0.214127207,0.250771073,0.237411935,0.310545184,0.349795297,0.348436322,0.364915422,0.357025948,0.362399256,0.261780729,0.224473193,0.220178108,0.192456248,0.193238285,0.19601397,0.184043369,0.186953328,0.184555471,0.160268905,0.18072673,0.183360631,0.140880448,0.198644125,0.150011347,0.215714303,0.202816253,0.173492021,0.102704393,0.152046098,0.152666264,0.137465512,0.169602368,0.142910349,0.150670884,0.159133714,0.178055693,0.220598608,0.239590405,0.29215001,0.26709064,0.278837922,0.308883977,0.318940846,0.343430682,0.341750839,0.349548724
Senegal,14,-14,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,828.742,814.074,814.074,861.745,924.084,1694.154,1719.823,700.397,,491.378,1309.119,1353.123,1455.799,1551.141,1851.835,2581.568,1774.828,2244.204,2629.239,2900.597,3351.638,3296.633,3054.611,2632.906,3307.634,2676.91,2662.242,2453.223,2742.916,3696.336,3182.956,3424.978,3479.983,3593.66,3901.688,3494.651,3740.34,3263.63,3428.645,3700.003,3938.358,4330.727,4547.08,5012.789,5280.48,5859.866,4789.102,5335.485,5441.828,5848.865,8272.752,7858.381,0.260810811,0.249290933,0.242542279,0.2497509,0.260456564,0.464239796,0.45809809,0.181319272,,0.120030886,0.310382967,0.31117013,0.324568115,0.335354502,0.388663489,0.526797825,0.352718851,0.434896875,0.497072755,0.534741356,0.60187611,0.575977878,0.51876284,0.434280736,0.529548489,0.415796835,0.401049624,0.358314896,0.388375287,0.507363654,0.423592076,0.441957794,0.435502187,0.436433792,0.460368778,0.401188486,0.418408853,0.356167681,0.365257604,0.384710034,0.399404376,0.42801874,0.437662912,0.469656021,0.481487398,0.519999035,0.413622745,0.448464475,0.444968124,0.464873613,0.638487724,0.58833415
Singapore,1.3667,103.8,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,1393.46,2093.857,2577.901,3399.309,3703.67,2530.23,674.728,3058.278,5419.826,7205.655,18210.322,16593.175,22240.355,21220.929,21968.997,24543.231,30036.397,28309.24,33164.348,36123.617,31433.524,26849.774,29750.371,34997.848,33402.703,33417.371,35027.184,32599.63,36105.282,41888.141,46941.267,47425.311,50267.236,54627.299,65367.942,47109.949,55305.694,69240.294,57293.208,50069.218,49005.788,49541.17,47230.96,31132.83,28474.255,30359.093,30799.133,18195.654,23846.501,23831.833,13479.892,22394.369,0.846367833,1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.348804797,1.546459345,2.693750497,3.527860465,8.778174018,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02164051,10.60068027,11.24154665,13.05373059,12.22547627,12.21414335,12.81463745,11.74850772,12.68584397,14.29189898,15.40506516,15.12729041,15.55924943,16.48642737,19.11875528,13.36639773,15.0667812,18.24014775,14.5887702,12.64782052,12.16662434,11.97221516,11.3102312,7.566013727,6.833825574,7.116921432,6.997632098,3.965405127,4.927577946,4.778242444,2.655230176,4.320161437
Solomon Islands,-8,159,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,14.668,14.668,14.668,18.335,25.669,25.669,33.003,36.67,36.67,40.337,47.671,55.005,66.006,66.006,58.672,62.339,80.674,62.339,110.01,102.676,135.679,121.011,143.013,143.013,150.347,154.014,161.348,157.681,161.348,161.348,161.348,161.348,157.681,154.014,161.348,161.348,161.348,161.348,165.015,165.015,172.349,172.349,179.683,179.683,179.683,179.683,190.684,190.684,194.351,198.018,198.018,0.093332428,0.120820738,0.1172802,0.113826312,0.138078276,0.187574444,0.182014791,0.227052575,0.24458733,0.236770061,0.251646994,0.286804962,0.318686667,0.368020786,0.354227264,0.303297544,0.310697661,0.387963951,0.289473562,0.493528633,0.445228824,0.568913321,0.490912853,0.561712005,0.544357279,0.555177265,0.552326374,0.56244684,0.534580726,0.532048619,0.51739143,0.50301156,0.48895704,0.464464344,0.440984968,0.449142068,0.436739047,0.424757607,0.413194738,0.411181629,0.400195472,0.40692977,0.396302079,0.402558967,0.392457207,0.382869599,0.373782025,0.387510034,0.378784688,0.377551397,0.376333439,0.368304169
Sierra Leone,8.5,-11.5,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,715.065,289.693,326.363,370.367,304.361,282.359,300.694,253.023,385.035,1107.434,872.746,803.073,678.395,539.049,520.714,524.381,451.041,513.38,711.398,678.395,608.722,693.063,553.717,689.396,616.056,663.727,674.728,498.712,458.375,374.034,388.702,469.376,293.36,289.693,348.365,352.032,385.035,392.369,366.7,352.032,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,0.327755728,0.131072782,0.145725026,0.163165175,0.132272037,0.121028342,0.127100293,0.10544088,0.158112465,0.447780071,0.347133486,0.313897189,0.260336698,0.202926163,0.192159782,0.189586878,0.159670309,0.177848942,0.241070064,0.22480755,0.197226807,0.219645696,0.171730019,0.20912778,0.182460991,0.191494107,0.189046993,0.135447977,0.120908881,0.096444985,0.098875969,0.118952867,0.074661851,0.074396792,0.090283704,0.091727385,0.100451259,0.102087123,0.09454747,0.089149109,0.104753135,0.134682069,0.137652827,0.140440618,0.131758412,0.107740841,0.139876038,0.119033972,0.120200375,0.115584129,0.12570608,0.152044168
El Salvador,13.8333,-88.9167,SLV,CO2 emissions (kt),EN.ATM.CO2E.KT,619.723,583.053,649.059,1125.769,1232.112,1041.428,1305.452,1158.772,1261.448,1191.775,1430.13,1510.804,1679.486,1969.179,1972.846,2108.525,2211.201,2288.208,2390.884,2390.884,2134.194,1833.5,1767.494,1903.173,1606.146,1987.514,1991.181,2449.556,2471.558,2588.902,2618.238,3230.627,3428.645,3890.687,4429.736,5280.48,4895.445,5760.857,5812.195,5698.518,5742.522,5947.874,6039.549,6552.929,6365.912,6453.92,6846.289,6978.301,6545.595,6442.919,6307.24,6684.941,0.224301883,0.20506597,0.22168368,0.373279817,0.396663947,0.325663529,0.396746046,0.342459705,0.362724581,0.333581327,0.389830758,0.401249106,0.434859813,0.497441277,0.486646877,0.508381505,0.521607471,0.528598922,0.541459929,0.531454355,0.46621708,0.394126642,0.374288902,0.397365931,0.330803991,0.403889751,0.399312107,0.484879604,0.482954726,0.499381103,0.498514303,0.607080872,0.635859553,0.712340763,0.801325323,0.944842159,0.86746945,1.012043814,1.013270398,0.986643604,0.988073648,1.017645958,1.028130666,1.110491077,1.074399389,1.085202026,1.147251739,1.165689677,1.090169563,1.070009174,1.044537988,1.103998574
San Marino,43.7667,12.4167,SMR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,10,49,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,84.341,88.008,106.343,102.676,135.679,132.012,139.346,227.354,154.014,161.348,216.353,187.017,234.688,264.024,330.03,502.379,480.377,799.406,557.384,487.711,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,1008.425,957.087,18.335,3.667,11.001,11.001,11.001,11.001,,,,,517.047,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,575.719,0.030598466,0.031267464,0.03698959,0.034955198,0.045193598,0.043006843,0.044317807,0.070448324,0.046514297,0.047659754,0.062794376,0.0537781,0.067240162,0.074867993,0.090553843,0.129447262,0.11277419,0.168149126,0.105384541,0.084687325,0.133680323,0.043991823,0.114602192,0.150828165,0.116969659,0.141400446,0.151919461,0.161878491,0.162195804,0.152270098,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,,,,,0.070009191,0.066015178,0.074959088,0.073895549,0.071997347,0.07016161,0.068384733,0.068326521,0.065850768,0.063880736,0.06391226,0.05870688
Serbia,44,21,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53765.554,52251.083,51880.716,46127.193,45877.837,49185.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058387624,6.300834457,6.292016689,6.799114997
Sao Tome and Principe,1,7,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.337,44.004,47.671,55.005,51.338,55.005,51.338,51.338,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,0.171208466,0.170428667,0.170746093,0.114270579,0.171331122,0.169776379,0.16653799,0.162079736,0.209423187,0.203045404,0.197546161,0.144770954,0.14188248,0.185609799,0.227283997,0.221954556,0.3455807,0.335513976,0.366313336,0.35620386,0.424810169,0.45389749,0.483028006,0.548486813,0.503951075,0.531156754,0.48724422,0.478613514,0.436275945,0.428030133,0.419731455,0.411311475,0.402810403,0.394467476,0.386569682,0.379262336,0.372586873,0.366389978,0.360368601,0.354162642,0.347547461,0.366692142,0.41004997,0.45099312,0.489808458,0.502833897,0.538631022,0.526920482,0.515547541,0.548308572,0.579406601,0.587909256
Suriname,4,-56,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,432.706,429.039,495.045,531.715,605.055,795.739,1096.433,1334.788,1452.132,1521.805,1609.813,1716.156,1745.492,2108.525,1602.479,2020.517,1998.515,1899.506,2394.551,2295.542,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1811.498,2101.191,2112.192,2156.196,2163.53,2181.865,2130.527,2141.528,2163.53,2152.529,2126.86,2273.54,2258.872,2247.871,2299.209,2387.217,2449.556,2453.223,2453.223,2475.225,2394.551,1910.507,1.492233733,1.438810825,1.616051317,1.69050647,1.873264292,2.398256173,3.214054764,3.805471055,4.036671439,4.148359661,4.335986403,4.605658863,4.700800931,5.724367571,4.389102831,5.571519174,5.530414979,5.261017081,6.624608881,6.338877276,6.539965323,5.591708436,5.148002846,3.764969527,4.229492589,4.30402537,4.669193815,4.584752915,4.791372231,4.637213127,4.436944616,5.050114404,4.986618568,5.003924335,4.936410514,4.893939394,4.696380273,4.639670342,4.612008322,4.525570971,4.424036559,4.695359451,4.645294496,4.609684173,4.69886085,4.852076935,4.939088986,4.897112104,4.84197988,4.829500002,4.621427372,3.649913361
Slovak Republic,48.6667,19.5,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34374.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.367545917
Slovenia,46,15,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12478.801,13164.53,13340.546,14403.976,14954.026,15859.775,15192.381,15276.722,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16244.81,16244.81,17245.901,15394.066,15427.069,15405.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.532016271,7.547335376,7.530604813,7.504259702
Sweden,62,15,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,49222.141,48851.774,51326.999,55371.7,60432.16,62628.693,72591.932,69001.939,77685.395,86467.86,92379.064,84590.356,84781.04,87366.275,79889.262,80824.347,88308.694,85804.133,79533.563,84927.72,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55533.048,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149,51106.979,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49104.797,43743.643,52573.779,52144.74,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.606000495,5.518421481
Swaziland,-26.5,31.5,SWZ,CO2 emissions (kt),EN.ATM.CO2E.KT,33.003,3.667,,,11.001,80.674,201.685,227.354,278.692,304.361,366.7,399.703,381.368,370.367,311.695,337.364,333.697,341.031,440.04,447.374,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,425.372,326.363,264.024,132.012,484.044,454.708,341.031,1202.776,1213.777,1239.446,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1096.433,1045.095,1037.761,1048.762,0.094501379,0.010256711,,,0.028755146,0.205980202,0.50258538,0.552530147,0.659991569,0.701763164,0.822484995,0.871349874,0.807406576,0.761044763,0.621406471,0.652415394,0.625763224,0.619904205,0.775318909,0.764304202,0.771842625,0.702338914,0.682544151,0.412087545,0.49054837,0.623734925,0.623817689,0.568625662,0.544547326,0.523362681,0.49305459,0.367837403,0.290792304,0.142527078,0.512637375,0.471968845,0.346398092,1.194699829,1.179920365,1.182507101,1.116942038,1.064515499,1.040264463,0.957239724,0.941222626,0.922856455,0.908384338,0.937064096,0.950321127,0.890557455,0.869767204,0.864988313
Seychelles,-4.5833,55.6667,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.671,55.005,58.672,80.674,84.341,77.007,121.011,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,113.677,143.013,165.015,161.348,187.017,187.017,194.351,407.037,432.706,506.046,557.384,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,740.734,689.396,597.721,,,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.601860126,0.784832703,0.832186998,0.940803202,0.98442953,1.328973379,1.366023129,1.228044716,1.902868195,1.480465839,1.520221717,1.282167832,1.491840825,1.479910914,2.230667656,2.431088587,2.950681765,2.87616198,3.382256298,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.483493573,2.54329534,5.264385209,5.487989245,6.293321726,6.87017293,7.812504618,6.440250896,6.643115942,8.934145455,8.315995175,8.669030733,7.546775958,7.970272322,8.485119934,7.679581152,6.835706362
Syrian Arab Republic,35,38,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,3223.293,3065.612,3204.958,3611.995,4367.397,3678.001,4917.447,4609.419,5962.542,7242.325,6659.272,8885.141,7766.706,7895.051,9666.212,11184.35,13758.584,14664.333,15221.717,22548.383,20802.891,26637.088,24488.226,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,37451.071,43193.593,44436.706,47117.283,48532.745,43996.666,44249.689,40967.724,50281.904,52379.428,51048.307,48785.768,39068.218,54286.268,51110.646,50633.936,53589.538,66468.042,67542.473,61953.965,61576.264,57670.909,0.701817876,0.646399567,0.654416563,0.714139971,0.835932809,0.681321623,0.881376155,0.79920877,0.999881608,1.174380361,1.043969071,1.346362817,1.137351483,1.117254659,1.322022489,1.478629032,1.758822695,1.813064375,1.82005109,2.60617582,2.322747728,2.871222687,2.547270265,2.807081998,3.208518556,2.779664478,2.844900849,3.184792891,3.149560234,2.859290244,3.007746352,3.369871672,3.369943563,3.474817624,3.481289575,3.069828541,3.00278647,2.703790044,3.229658913,3.279365006,3.121447409,2.92228095,2.298465641,3.137147741,2.892196561,2.792388308,2.861435589,3.421673064,3.360814123,3.012318451,2.971741072,2.736990943
Turks and Caicos Islands,21.75,-71.5833,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.001,11.001,11.001,14.668,14.668,14.668,14.668,99.009,102.676,102.676,121.011,143.013,165.015,179.683,179.683,190.684,190.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717425329,0.688983529,0.665638047,0.857076078,0.821000784,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.762099309,6.094874665,5.940523027,6.152486045,6.010149084
Chad,15,19,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,55.005,51.338,84.341,91.675,99.009,106.343,84.341,117.344,124.678,161.348,124.678,150.347,121.011,161.348,150.347,183.35,183.35,198.018,194.351,201.685,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,146.68,69.673,88.008,99.009,102.676,102.676,106.343,113.677,113.677,121.011,176.016,172.349,168.682,381.368,377.701,399.703,407.037,462.042,509.713,491.378,517.047,539.049,0.018319148,0.016769326,0.027011966,0.028785393,0.030484962,0.032118858,0.025000571,0.034149083,0.035614369,0.045198329,0.034206048,0.040335817,0.031708993,0.041278891,0.037581949,0.044841371,0.043936478,0.046540236,0.044818627,0.045615147,0.046316972,0.045330868,0.043543007,0.042515458,0.043662797,0.03528281,0.035661969,0.036607124,0.011817325,0.017797043,0.024618909,0.011326709,0.013859148,0.015100597,0.015159372,0.014664577,0.014684167,0.015168779,0.014648802,0.015046042,0.021096635,0.019893465,0.018738068,0.040772689,0.038896151,0.039700606,0.039049501,0.042863011,0.045756274,0.042689415,0.043462549,0.043830424
Togo,8,1.1667,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,66.006,91.675,88.008,106.343,132.012,132.012,179.683,198.018,194.351,242.022,275.025,315.362,399.703,403.37,377.701,311.695,322.696,462.042,355.699,1382.459,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1356.79,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1411.795,1730.824,1683.153,1719.823,2097.524,0.04176239,0.057385536,0.054569873,0.065170616,0.079426162,0.077261809,0.101285266,0.106722646,0.099883286,0.118935048,0.130003437,0.144286786,0.177837447,0.17512357,0.160272135,0.129310094,0.13094,0.183454394,0.138056828,0.523094998,0.264158322,0.222987613,0.251582424,0.180540237,0.193838595,0.169090331,0.210418297,0.220709013,0.221280747,0.226928849,0.204317098,0.216990176,0.209839683,0.21203813,0.19910809,0.222538831,0.241242257,0.218890638,0.252140513,0.323627088,0.278331027,0.232198805,0.239597746,0.276938269,0.257366421,0.239943071,0.213027516,0.239676702,0.285947797,0.270613774,0.269107041,0.319443622
Thailand,15,100,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,3714.671,4147.377,5034.791,5570.173,7480.68,7451.344,9479.195,12167.106,17099.221,14561.657,15375.731,19248.083,21836.985,24455.223,24246.204,24407.552,28778.616,32159.59,35067.521,36736.006,40135.315,38048.792,37909.446,42452.859,45973.179,48672.091,49702.518,56944.843,67003.424,78891.838,95833.378,105235.566,115187.804,130735.884,145469.89,167585.567,186965.662,193096.886,171065.55,182810.951,188355.455,202132.374,215975.299,232198.107,252344.605,256169.286,264181.681,265061.761,264753.733,279403.398,298141.768,303370.91,0.135585899,0.146943964,0.173129693,0.185876631,0.242239551,0.234151126,0.289095946,0.360202673,0.49148481,0.406445895,0.416856903,0.506996471,0.559033986,0.60886946,0.58765087,0.576534275,0.66330279,0.724054056,0.772013732,0.791514277,0.846998833,0.787158397,0.769491254,0.845959176,0.89957509,0.935255919,0.93773426,1.054934555,1.219717469,1.413508129,1.693683193,1.838947637,1.994194341,2.244867961,2.477231531,2.827680548,3.122393535,3.189315169,2.792862527,2.949802786,3.004394232,3.187444917,3.367423073,3.582350264,3.858213428,3.889368866,3.992198458,3.994687144,3.984059667,4.198511915,4.470426149,4.534491734
Tajikistan,39,71,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220.323,5170.47,2354.214,2449.556,2827.257,2152.529,2497.227,2519.229,2236.87,2291.875,1881.171,2075.522,2563.233,2442.222,2658.575,3289.299,2970.27,2838.258,2834.591,2783.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.307270034,0.920537096,0.412830894,0.423481371,0.482284027,0.362575167,0.415352474,0.413386431,0.36159312,0.364344122,0.293633921,0.317704421,0.38448718,0.358851867,0.382552666,0.463345439,0.409462437,0.382774553,0.373872943,0.35894763
Turkmenistan,40,60,TKM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28976.634,28444.919,34198.442,34620.147,31363.851,30157.408,26490.408,34759.493,35364.548,39229.566,40149.983,42086.159,43241.264,45507.47,46684.577,56042.761,56834.833,50340.576,57267.539,62217.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.464408949,7.125628865,8.350223855,8.266491006,7.349139933,6.955136208,6.026994787,7.812127944,7.856311088,8.618545082,8.727930825,9.054611238,9.206388246,9.584880616,9.722724787,11.53562168,11.55757176,10.11066086,11.35811103,12.18366658
Timor-Leste,-8.55,125.5167,TLS,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,161.348,176.016,176.016,179.683,183.35,190.684,183.35,183.35,183.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180309934,0.173598686,0.18284831,0.179754718,0.1803952,0.180962382,0.185016931,0.174891045,0.171932157,0.16364808
Tonga,-20,-175,TON,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.337,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,0.178587662,0.172591779,0.166040299,0.159434783,0.153309085,0.147936474,0.143266438,0.185558142,0.180872053,0.132735675,0.304243214,0.214394294,0.254803182,0.295096856,0.251138582,0.373561072,0.328665218,0.324887038,0.401379159,0.43702532,0.433698539,0.510112143,0.469711687,0.508355105,0.508013811,0.507391994,0.506346458,0.582686257,0.735878749,0.733840304,0.809305112,1.000398724,0.73016422,0.882856006,0.958161751,0.994295487,0.800704972,1.025723639,0.907888629,1.129489312,0.973891193,0.894081313,1.037078935,1.178081642,1.09761938,1.127099486,1.264395559,1.112636906,1.17696662,1.276514272,1.128882988,0.983561959
Trinidad and Tobago,11,-61,TTO,CO2 emissions (kt),EN.ATM.CO2E.KT,2581.568,4602.085,7238.658,1309.119,3795.345,5196.139,4055.702,4638.755,4041.034,3905.355,8998.818,8104.07,8243.416,9398.521,10051.247,9622.208,15925.781,16175.137,15328.06,16725.187,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,16959.875,21048.58,20986.241,16820.529,19853.138,20967.906,21781.98,19229.748,19317.756,22816.074,23894.172,25144.619,27223.808,27902.203,30813.801,29512.016,46431.554,48202.715,46636.906,48331.06,50916.295,49574.173,3.042576086,5.318140742,8.22557013,1.466683323,4.201774216,5.694904424,4.408841377,5.009898285,4.338359103,4.164175142,9.512532823,8.47383423,8.509402916,9.565009556,10.08096569,9.512932939,15.52742491,15.55665122,14.54124763,15.642726,15.60651262,15.65496453,16.44343259,14.31796662,15.1731235,17.72533915,14.68282839,14.65888192,13.16892745,13.3007593,13.87987518,17.11397456,16.95877044,13.51687065,15.87849632,16.70748151,17.30974717,15.25350903,15.30065962,18.03954519,18.84428146,19.76183193,21.30455143,21.72980767,23.87676506,22.75523562,35.63049125,36.8167629,35.45529782,36.56944789,38.33784104,37.14005424
Tunisia,34,9,TUN,CO2 emissions (kt),EN.ATM.CO2E.KT,1727.157,1767.494,1796.83,1947.177,2757.584,2464.224,2885.929,3087.614,3597.327,3857.684,3744.007,4213.383,4737.764,4829.439,5397.824,5548.171,5848.865,6758.281,7491.681,8771.464,9493.863,9834.894,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068,12464.133,13234.203,13267.206,15489.408,15023.699,16501.5,15940.449,15735.097,16758.19,16945.207,18001.303,18331.333,19922.811,20817.559,20861.563,21246.598,22299.027,22662.06,22992.09,24110.525,24825.59,24785.253,26743.431,25643.331,0.409210934,0.413219709,0.412987372,0.438885211,0.608626004,0.532229806,0.60995309,0.638870928,0.729217813,0.766750589,0.730252974,0.808997391,0.894875928,0.896214474,0.982544075,0.988802531,1.018550977,1.147475938,1.238388743,1.41118106,1.487133929,1.500322874,1.415754792,1.63723944,1.639659356,1.644512167,1.610172285,1.528880767,1.586248073,1.662861143,1.626999657,1.862110553,1.769596697,1.92500175,1.814362999,1.756639352,1.84372724,1.83889212,1.928717924,1.938613247,2.085612248,2.157125878,2.139888911,2.159251001,2.245079437,2.259653006,2.270173481,2.357974494,2.403507634,2.374157343,2.535619365,2.402455639
